"funnel","rides","platform","age_group","request_date","revenue"
"ride completed","1","web","35-44","04:41:00","0"
"ride completed","1","web","35-44","04:42:00","0"
"ride completed","2","web","35-44","04:44:00","0"
"ride completed","2","web","35-44","04:45:00","0"
"ride completed","1","web","35-44","04:46:00","0"
"ride completed","1","web","35-44","04:48:00","0"
"ride completed","1","web","35-44","04:49:00","0"
"ride completed","2","web","35-44","04:51:00","0"
"ride completed","3","web","35-44","04:55:00","0"
"ride completed","1","web","35-44","05:00:00","0"
"ride completed","1","web","35-44","05:01:00","0"
"ride completed","1","web","35-44","05:04:00","0"
"ride completed","1","web","35-44","05:05:00","0"
"ride completed","1","web","35-44","05:07:00","0"
"ride completed","1","web","35-44","05:13:00","0"
"ride completed","1","web","35-44","05:14:00","0"
"ride completed","1","web","35-44","05:16:00","0"
"ride completed","1","web","35-44","05:17:00","0"
"ride completed","1","web","35-44","05:19:00","0"
"ride completed","1","web","35-44","05:22:00","0"
"ride completed","1","web","35-44","05:24:00","0"
"ride completed","1","web","35-44","05:26:00","0"
"ride completed","1","web","35-44","05:27:00","0"
"ride completed","1","web","35-44","05:29:00","0"
"ride completed","1","web","35-44","05:30:00","0"
"ride completed","2","web","35-44","05:31:00","0"
"ride completed","2","web","35-44","05:32:00","0"
"ride completed","1","web","35-44","05:34:00","0"
"ride completed","3","web","35-44","05:35:00","0"
"ride completed","1","web","35-44","05:36:00","0"
"ride completed","1","web","35-44","05:45:00","0"
"ride completed","2","web","35-44","05:46:00","0"
"ride completed","1","web","35-44","05:49:00","0"
"ride completed","2","web","35-44","05:54:00","0"
"ride completed","1","web","35-44","05:58:00","0"
"ride completed","1","web","35-44","06:00:00","0"
"ride completed","1","web","35-44","06:01:00","0"
"ride completed","1","web","35-44","06:02:00","0"
"ride completed","1","web","35-44","06:05:00","0"
"ride completed","2","web","35-44","06:06:00","0"
"ride completed","1","web","35-44","06:08:00","0"
"ride completed","1","web","35-44","06:10:00","0"
"ride completed","2","web","35-44","06:13:00","0"
"ride completed","1","web","35-44","06:14:00","0"
"ride completed","1","web","35-44","06:15:00","0"
"ride completed","2","web","35-44","06:16:00","0"
"ride completed","1","web","35-44","06:18:00","0"
"ride completed","1","web","35-44","06:22:00","0"
"ride completed","2","web","35-44","06:25:00","0"
"ride completed","1","web","35-44","06:37:00","0"
"ride completed","1","web","35-44","06:41:00","0"
"ride completed","1","web","35-44","06:42:00","0"
"ride completed","1","web","35-44","06:45:00","0"
"ride completed","2","web","35-44","06:48:00","0"
"ride completed","1","web","35-44","06:50:00","0"
"ride completed","2","web","35-44","06:51:00","0"
"ride completed","1","web","35-44","06:56:00","0"
"ride completed","1","web","35-44","07:00:00","0"
"ride completed","1","web","35-44","07:01:00","0"
"ride completed","1","web","35-44","07:02:00","0"
"ride completed","1","web","35-44","07:03:00","0"
"ride completed","1","web","35-44","07:06:00","0"
"ride completed","1","web","35-44","07:08:00","0"
"ride completed","1","web","35-44","07:10:00","0"
"ride completed","1","web","35-44","07:12:00","0"
"ride completed","1","web","35-44","07:13:00","0"
"ride completed","1","web","35-44","07:16:00","0"
"ride completed","1","web","35-44","07:18:00","0"
"ride completed","1","web","35-44","07:19:00","0"
"ride completed","1","web","35-44","07:20:00","0"
"ride completed","2","web","35-44","07:21:00","0"
"ride completed","2","web","35-44","07:22:00","0"
"ride completed","2","web","35-44","07:24:00","0"
"ride completed","1","web","35-44","07:28:00","0"
"ride completed","1","web","35-44","07:30:00","0"
"ride completed","1","web","35-44","07:32:00","0"
"ride completed","1","web","35-44","07:35:00","0"
"ride completed","1","web","35-44","07:38:00","0"
"ride completed","1","web","35-44","07:41:00","0"
"ride completed","1","web","35-44","07:43:00","0"
"ride completed","2","web","35-44","07:45:00","0"
"ride completed","1","web","35-44","07:47:00","0"
"ride completed","4","web","35-44","07:49:00","0"
"ride completed","1","web","35-44","07:51:00","0"
"ride completed","1","web","35-44","07:52:00","0"
"ride completed","3","web","35-44","07:54:00","0"
"ride completed","1","web","35-44","07:57:00","0"
"ride completed","1","web","35-44","07:58:00","0"
"ride completed","23","web","35-44","08:00:00","0"
"ride completed","17","web","35-44","08:01:00","0"
"ride completed","36","web","35-44","08:02:00","0"
"ride completed","23","web","35-44","08:03:00","0"
"ride completed","19","web","35-44","08:04:00","0"
"ride completed","24","web","35-44","08:05:00","0"
"ride completed","17","web","35-44","08:06:00","0"
"ride completed","17","web","35-44","08:07:00","0"
"ride completed","29","web","35-44","08:08:00","0"
"ride completed","19","web","35-44","08:09:00","0"
"ride completed","24","web","35-44","08:10:00","0"
"ride completed","25","web","35-44","08:11:00","0"
"ride completed","14","web","35-44","08:12:00","0"
"ride completed","20","web","35-44","08:13:00","0"
"ride completed","21","web","35-44","08:14:00","0"
"ride completed","22","web","35-44","08:15:00","0"
"ride completed","19","web","35-44","08:16:00","0"
"ride completed","17","web","35-44","08:17:00","0"
"ride completed","24","web","35-44","08:18:00","0"
"ride completed","29","web","35-44","08:19:00","0"
"ride completed","13","web","35-44","08:20:00","0"
"ride completed","19","web","35-44","08:21:00","0"
"ride completed","23","web","35-44","08:22:00","0"
"ride completed","19","web","35-44","08:23:00","0"
"ride completed","20","web","35-44","08:24:00","0"
"ride completed","15","web","35-44","08:25:00","0"
"ride completed","17","web","35-44","08:26:00","0"
"ride completed","18","web","35-44","08:27:00","0"
"ride completed","9","web","35-44","08:28:00","0"
"ride completed","24","web","35-44","08:29:00","0"
"ride completed","22","web","35-44","08:30:00","0"
"ride completed","11","web","35-44","08:31:00","0"
"ride completed","17","web","35-44","08:32:00","0"
"ride completed","24","web","35-44","08:33:00","0"
"ride completed","23","web","35-44","08:34:00","0"
"ride completed","16","web","35-44","08:35:00","0"
"ride completed","25","web","35-44","08:36:00","0"
"ride completed","22","web","35-44","08:37:00","0"
"ride completed","22","web","35-44","08:38:00","0"
"ride completed","18","web","35-44","08:39:00","0"
"ride completed","22","web","35-44","08:40:00","0"
"ride completed","15","web","35-44","08:41:00","0"
"ride completed","16","web","35-44","08:42:00","0"
"ride completed","24","web","35-44","08:43:00","0"
"ride completed","18","web","35-44","08:44:00","0"
"ride completed","24","web","35-44","08:45:00","0"
"ride completed","24","web","35-44","08:46:00","0"
"ride completed","19","web","35-44","08:47:00","0"
"ride completed","15","web","35-44","08:48:00","0"
"ride completed","19","web","35-44","08:49:00","0"
"ride completed","17","web","35-44","08:50:00","0"
"ride completed","22","web","35-44","08:51:00","0"
"ride completed","19","web","35-44","08:52:00","0"
"ride completed","14","web","35-44","08:53:00","0"
"ride completed","13","web","35-44","08:54:00","0"
"ride completed","23","web","35-44","08:55:00","0"
"ride completed","23","web","35-44","08:56:00","0"
"ride completed","18","web","35-44","08:57:00","0"
"ride completed","16","web","35-44","08:58:00","0"
"ride completed","14","web","35-44","08:59:00","0"
"ride completed","20","web","35-44","09:00:00","0"
"ride completed","16","web","35-44","09:01:00","0"
"ride completed","20","web","35-44","09:02:00","0"
"ride completed","21","web","35-44","09:03:00","0"
"ride completed","29","web","35-44","09:04:00","0"
"ride completed","18","web","35-44","09:05:00","0"
"ride completed","15","web","35-44","09:06:00","0"
"ride completed","21","web","35-44","09:07:00","0"
"ride completed","22","web","35-44","09:08:00","0"
"ride completed","18","web","35-44","09:09:00","0"
"ride completed","23","web","35-44","09:10:00","0"
"ride completed","10","web","35-44","09:11:00","0"
"ride completed","19","web","35-44","09:12:00","0"
"ride completed","17","web","35-44","09:13:00","0"
"ride completed","19","web","35-44","09:14:00","0"
"ride completed","19","web","35-44","09:15:00","0"
"ride completed","23","web","35-44","09:16:00","0"
"ride completed","17","web","35-44","09:17:00","0"
"ride completed","23","web","35-44","09:18:00","0"
"ride completed","18","web","35-44","09:19:00","0"
"ride completed","13","web","35-44","09:20:00","0"
"ride completed","16","web","35-44","09:21:00","0"
"ride completed","19","web","35-44","09:22:00","0"
"ride completed","19","web","35-44","09:23:00","0"
"ride completed","23","web","35-44","09:24:00","0"
"ride completed","12","web","35-44","09:25:00","0"
"ride completed","13","web","35-44","09:26:00","0"
"ride completed","15","web","35-44","09:27:00","0"
"ride completed","19","web","35-44","09:28:00","0"
"ride completed","33","web","35-44","09:29:00","0"
"ride completed","22","web","35-44","09:30:00","0"
"ride completed","12","web","35-44","09:31:00","0"
"ride completed","11","web","35-44","09:32:00","0"
"ride completed","16","web","35-44","09:33:00","0"
"ride completed","17","web","35-44","09:34:00","0"
"ride completed","19","web","35-44","09:35:00","0"
"ride completed","24","web","35-44","09:36:00","0"
"ride completed","17","web","35-44","09:37:00","0"
"ride completed","16","web","35-44","09:38:00","0"
"ride completed","20","web","35-44","09:39:00","0"
"ride completed","21","web","35-44","09:40:00","0"
"ride completed","15","web","35-44","09:41:00","0"
"ride completed","17","web","35-44","09:42:00","0"
"ride completed","18","web","35-44","09:43:00","0"
"ride completed","22","web","35-44","09:44:00","0"
"ride completed","17","web","35-44","09:45:00","0"
"ride completed","25","web","35-44","09:46:00","0"
"ride completed","13","web","35-44","09:47:00","0"
"ride completed","31","web","35-44","09:48:00","0"
"ride completed","23","web","35-44","09:49:00","0"
"ride completed","14","web","35-44","09:50:00","0"
"ride completed","15","web","35-44","09:51:00","0"
"ride completed","28","web","35-44","09:52:00","0"
"ride completed","16","web","35-44","09:53:00","0"
"ride completed","24","web","35-44","09:54:00","0"
"ride completed","21","web","35-44","09:55:00","0"
"ride completed","19","web","35-44","09:56:00","0"
"ride completed","23","web","35-44","09:57:00","0"
"ride completed","19","web","35-44","09:58:00","0"
"ride completed","22","web","35-44","09:59:00","0"
"ride completed","11","web","35-44","10:00:00","0"
"ride completed","2","web","35-44","10:01:00","0"
"ride completed","1","web","35-44","10:02:00","0"
"ride completed","3","web","35-44","10:03:00","0"
"ride completed","4","web","35-44","10:04:00","0"
"ride completed","2","web","35-44","10:05:00","0"
"ride completed","2","web","35-44","10:06:00","0"
"ride completed","1","web","35-44","10:07:00","0"
"ride completed","5","web","35-44","10:08:00","0"
"ride completed","3","web","35-44","10:09:00","0"
"ride completed","2","web","35-44","10:10:00","0"
"ride completed","3","web","35-44","10:11:00","0"
"ride completed","3","web","35-44","10:12:00","0"
"ride completed","5","web","35-44","10:13:00","0"
"ride completed","3","web","35-44","10:15:00","0"
"ride completed","5","web","35-44","10:16:00","0"
"ride completed","5","web","35-44","10:17:00","0"
"ride completed","2","web","35-44","10:18:00","0"
"ride completed","3","web","35-44","10:19:00","0"
"ride completed","1","web","35-44","10:20:00","0"
"ride completed","2","web","35-44","10:21:00","0"
"ride completed","4","web","35-44","10:22:00","0"
"ride completed","1","web","35-44","10:23:00","0"
"ride completed","2","web","35-44","10:24:00","0"
"ride completed","2","web","35-44","10:25:00","0"
"ride completed","1","web","35-44","10:26:00","0"
"ride completed","3","web","35-44","10:27:00","0"
"ride completed","2","web","35-44","10:28:00","0"
"ride completed","1","web","35-44","10:29:00","0"
"ride completed","3","web","35-44","10:30:00","0"
"ride completed","5","web","35-44","10:31:00","0"
"ride completed","6","web","35-44","10:32:00","0"
"ride completed","3","web","35-44","10:33:00","0"
"ride completed","1","web","35-44","10:34:00","0"
"ride completed","1","web","35-44","10:35:00","0"
"ride completed","2","web","35-44","10:36:00","0"
"ride completed","2","web","35-44","10:37:00","0"
"ride completed","1","web","35-44","10:38:00","0"
"ride completed","6","web","35-44","10:39:00","0"
"ride completed","2","web","35-44","10:40:00","0"
"ride completed","1","web","35-44","10:41:00","0"
"ride completed","1","web","35-44","10:42:00","0"
"ride completed","5","web","35-44","10:43:00","0"
"ride completed","2","web","35-44","10:44:00","0"
"ride completed","1","web","35-44","10:45:00","0"
"ride completed","2","web","35-44","10:46:00","0"
"ride completed","4","web","35-44","10:47:00","0"
"ride completed","7","web","35-44","10:48:00","0"
"ride completed","2","web","35-44","10:49:00","0"
"ride completed","2","web","35-44","10:50:00","0"
"ride completed","2","web","35-44","10:51:00","0"
"ride completed","2","web","35-44","10:52:00","0"
"ride completed","3","web","35-44","10:53:00","0"
"ride completed","1","web","35-44","10:54:00","0"
"ride completed","5","web","35-44","10:55:00","0"
"ride completed","2","web","35-44","10:56:00","0"
"ride completed","7","web","35-44","10:57:00","0"
"ride completed","5","web","35-44","10:58:00","0"
"ride completed","2","web","35-44","10:59:00","0"
"ride completed","6","web","35-44","11:00:00","0"
"ride completed","1","web","35-44","11:01:00","0"
"ride completed","2","web","35-44","11:02:00","0"
"ride completed","1","web","35-44","11:04:00","0"
"ride completed","2","web","35-44","11:05:00","0"
"ride completed","2","web","35-44","11:06:00","0"
"ride completed","5","web","35-44","11:07:00","0"
"ride completed","1","web","35-44","11:08:00","0"
"ride completed","3","web","35-44","11:09:00","0"
"ride completed","3","web","35-44","11:10:00","0"
"ride completed","4","web","35-44","11:11:00","0"
"ride completed","4","web","35-44","11:12:00","0"
"ride completed","3","web","35-44","11:13:00","0"
"ride completed","6","web","35-44","11:14:00","0"
"ride completed","4","web","35-44","11:15:00","0"
"ride completed","4","web","35-44","11:16:00","0"
"ride completed","4","web","35-44","11:17:00","0"
"ride completed","3","web","35-44","11:18:00","0"
"ride completed","4","web","35-44","11:20:00","0"
"ride completed","5","web","35-44","11:21:00","0"
"ride completed","1","web","35-44","11:22:00","0"
"ride completed","2","web","35-44","11:23:00","0"
"ride completed","6","web","35-44","11:24:00","0"
